OBJECTID,CommunityId,CommunityName,CommunityTypeName,CommunityTypeID,CommunityAreaTypeName,CommunityAreaTypeID,StartDate,EndDate,IsActive,Comments,GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y,x_auxmerc,y_auxmerc,StatePlaneZone,AltStatePlaneZone,RODistrictNumber,RODistrictName,AltRODistrictNumber,AltRODistrictName
1817,{0F09C581-007E-452C-984F-6EC6480779E8},Umkumiute,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{9072F180-5241-4422-B0AF-B39BB9A99BCD},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-165.19426449,60.49799514,-18389341.4055527,8511455.47807417,5008,,402,Bethel,,
1818,{3A2BEA63-41B6-445E-BF20-B04461C94803},Alcan Border,Unincorporated CDP,12,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{086BB85E-DD4E-4AA3-BF2B-3A97126DF34D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-141.010596,62.62210719,-15697227.7428421,9008184.66778997,5002,,401,Fairbanks,,
1819,{AB4874F1-29EA-49F7-9573-6DC9A2C45F81},Deltana,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{D5264029-0D00-4CBF-9B39-5E3FD1C0AD09},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.17379154,63.88714449,-16160672.5513182,9321163.46278051,5003,,401,Fairbanks,,
1820,{03A313E3-0987-4B72-8EC9-6C92E01A12A2},Dot Lake,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{6D9CC15A-FEB5-4D43-A611-01B658238E93},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.05888081,63.65794205,-16036561.2555728,9263429.15495555,5003,5002,401,Fairbanks,,
1821,{64B2729B-A777-4917-9D20-77822FE68CFE},Dry Creek,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{F8BB3BC3-9747-469C-8411-662391854393},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.60181163,63.67518647,-16097000.0382138,9267756.62343433,5003,,401,Fairbanks,,
1822,{4BAA8104-672E-401E-88E8-341E10A478B8},Elfin Cove,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{ADB3D879-DDFD-40F4-A2E2-3C1D1FEA3C32},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-136.3454861,58.19391484,-15177910.0843907,8008163.78366283,5001,,103,Sitka,,
1823,{1A2DC081-51F5-4F8F-AE9B-516B4A83C31C},Four Mile Road,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{80C8F443-B96D-4366-B002-DED157E7D48B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.1179,64.6003,-16599728.6961623,9503867.71164907,5004,,414,Nenana,,
1824,{ED284F88-6827-4DC4-B028-5F0BFA6CF129},Gakona,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{763A1ECB-3FE5-418A-A428-3D4CA0B53477},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.30187315,62.30189681,-16174930.5308121,8931084.928701,5003,,308,Chitina,,
1825,{0F6D14AC-19B0-4FFB-87AF-FBC82152C2A8},Glennallen,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{BCF3EFE4-5A55-4723-AB9F-7B22BF82CB72},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.52778197,62.11266845,-16200078.5853976,8885907.89955149,5003,,308,Chitina,,
1826,{5A851423-1D34-45BF-9EE7-8765E762667F},Gulkana,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{2636A1C5-AB8E-4E84-907F-4CD51013F180},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.37187803,62.26858008,-16182723.4384068,8923110.2138984,5003,,308,Chitina,,
1827,{093A0B52-9C15-4F33-8872-681E456A939D},Healy Lake,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{FF9C00E5-0113-4D28-8537-279C4C22E849},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2022/10/22 00:44:36+00,-144.73348817,63.99992871,-16107728.154133,9348683.59552364,5003,,401,Fairbanks,,
1828,{6B0D4814-B112-41E9-8F10-11A29507E7CA},Hollis,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{8FBBE4B5-16F4-4A23-8957-E1F6460D3C4C},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-132.6500231,55.4822323,-14766533.0256533,7456025.7270008,5001,,102,Ketchikan,,
1829,{BC2CDE0E-83BC-4AC5-8095-1EB202D71049},Hyder,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{633F5AD1-C779-45D7-A909-A889BED3EBB4},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-130.02551423,55.9157523,-14474374.0343285,7541662.57032641,5001,,102,Ketchikan,,
1830,{3816D857-92C5-45BF-B884-7D2529E878D4},Kasigluk,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{ED923685-B308-4787-B48D-AA610C725F5C},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-162.51946956,60.89457329,-18091584.5955234,8601655.73883504,5007,,402,Bethel,,
1831,{FF44E793-74FE-4F17-9EB7-78D774DF5F63},Kenny Lake,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{9DD50F81-CDDA-4B74-ABA9-A8CB5692AE26},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.94740603,61.7374181,-16135471.4316221,8797146.85900219,5003,,308,Chitina,,
1832,{6A1D2CBB-7422-4993-9496-87DE4AB29609},Kipnuk,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{CE21D269-CFCF-49EC-9B49-241A8097C390},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-164.03794006,59.9363864,-18260619.9583681,8385588.62001007,5008,,402,Bethel,,
1833,{A4C10B55-783B-407A-899A-082F370C4AE8},Gold Sand Acres,Unincorporated,13,Community,1,2017/10/16 08:00:00+00,,1,,{CB2EFB72-A65B-4788-A8F3-CFE427F90EA1},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GHPLUMLEY,2019/06/07 05:36:16+00,-144.85983288,63.85874206,-16125722.8326003,9313983.60800877,5003,,401,Fairbanks,,
1834,{D381614D-1B3D-4C01-A916-B139441D4A88},Akiachak,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{72AFD1D7-D7B5-431F-91EA-E4B085024480},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-161.44909474,60.91380831,-17972431.0159371,8606059.10759937,5007,,402,Bethel,,
1835,{88A2EC6A-4FB2-4D64-9FA0-19C13D5A37FB},Alatna,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{30DECC51-BDB3-45CD-B605-74529C5D159C},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-152.70131499,66.55452803,-16998632.6281501,10030290.617505,5005,,401,Fairbanks,,
1836,{3FD9E5F5-DE1E-47BC-A8FC-ECEFCA7C2EA8},Arctic Village,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{D938049E-1323-4BF5-89C9-3CCDF0D7EC3D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.53554078,68.12846168,-16200942.2921759,10485277.8122488,5003,,413,Barrow,,
1837,{887F3239-34EE-4A3A-9B7A-522E212DA730},Atmautluak,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{BDFD3BFA-880C-4CBB-BE55-0B672CB3ECCF},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-162.27641211,60.85729827,-18064527.563622,8593130.12141586,5007,,402,Bethel,,
1838,{FF43C1B1-9D83-4F8A-B3B2-E404ACC9D5B1},Beaver,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{7588B8A5-D669-474D-AE22-CA2E304C1294},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-147.39714881,66.36034846,-16408175.5504662,9976173.30142884,5003,,401,Fairbanks,,
1839,{6EA0B92C-E267-478F-99A6-DA6EAC948390},Birch Creek,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{983631BD-EBD8-4273-9940-783395FFAF8F},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.8179463,66.2629693,-16232379.5305256,9949191.5835814,5003,,401,Fairbanks,,
1840,{5729F5A2-2D55-4611-8C20-838834BEA9AA},Central,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{228A0990-6DE0-4F17-85DC-555F8466F2E3},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.82193545,65.57070889,-16121504.109879,9760330.07088335,5003,,401,Fairbanks,,
1841,{98D5F010-433A-452A-8E40-1DC756B3B809},Chalkyitsik,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{C9951D76-11C9-495F-B1D6-D2CB5BF37B6A},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-143.7278962,66.65040098,-15999716.2175498,10057166.2574094,5002,,401,Fairbanks,,
1842,{05CB5D5F-15BA-4574-8F40-04CAFA9B5770},Chenega,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{415AFB49-2D08-4AA3-B424-8D75E1466149},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-148.01234038,60.06559632,-16476658.3627789,8414356.69050082,5004,5003,318,Valdez,,
1843,{72692AC5-B991-4B3E-A2AD-8EA498D7AF48},Chistochina,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{0183B599-B920-4E1E-B1F1-C01F9EB4953D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.66418745,62.56636226,-16103943.6835133,8994702.92422141,5003,,308,Chitina,,
1844,{5CD6634F-015C-4D3A-8F00-755FB6A3D186},Chitina,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{D5B97BF3-5FF6-44E0-B3F6-0C174C132D4B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.44111788,61.51649027,-16079111.6919015,8745393.57916078,5003,,308,Chitina,,
1845,{98B27D83-9E27-4EE6-A6AB-CEED07523629},Circle,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{AF9FEE74-2B4E-40A6-A2A7-575E5FFD37DA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.06674913,65.82664654,-16037437.1538392,9829561.30812307,5003,,401,Fairbanks,,
1846,{609CFD2F-EC75-4F32-BDD7-C33D0C9FECE2},Copper Center,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{73E47522-6983-40B0-A7AF-A090389AA0E9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.3053,61.955,-16175312.0055638,8848480.42628687,5003,,308,Chitina,,
1847,{8B69F4F5-9833-40B1-B264-CBE2A5544BC8},Crooked Creek,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{4B37E783-C24C-448C-994F-F8FAC2AF41EB},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-158.10581652,61.87042537,-17600258.9864611,8828483.63717886,5006,,403,Kuskokwim,,
1848,{F28EF005-C4A1-4868-9B6A-826AD9633025},Klukwan,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{D5ED17B8-C927-4CFD-82DC-4F29A8A05D64},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-135.89587576,59.40043417,-15127859.6907318,8267444.07424887,5001,,106,Haines,,
1849,{BF86DFB1-D998-4FF0-A370-8AF716F5C4BE},Koliganek,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{8A3DA748-1592-49BD-8687-9B5870451E4B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-157.28569589,59.72640737,-17508963.5754292,8339075.78973649,5006,,307,Bristol Bay,,
1850,{833744EB-91EC-4A96-AD90-A5E91FAB1250},Kongiganak,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{666B464D-DE02-4D9D-9411-951EED9DEFFA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-162.88706395,59.95943874,-18132505.0153914,8390712.90338429,5007,,402,Bethel,,
1851,{67C5F12A-3F7F-4EAB-88E0-136D880F8DD0},Kwigillingok,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{6693CEED-50D4-422B-AE43-423B07DB115B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-163.15761839,59.87709667,-18162622.9977728,8372425.50262535,5007,,402,Bethel,,
1852,{A4767A4D-9554-40BC-9D6F-F4FDD3C05647},Lime Village,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{F7B5F3D7-A7FA-4A83-98A3-C0D23F6A0F6B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-155.43702258,61.35538888,-17303170.2041395,8707886.2976349,5005,,403,Kuskokwim,,
1853,{DFE91156-E4B0-4DC7-B3F9-6A61A37FF0D4},Manley Hot Springs,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{60373982-96F0-4A66-AFCA-35315FD9FD0A},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-150.63716518,64.99588683,-16768852.5220459,9607288.16563892,5004,,412,Manley Hot Springs,,
1854,{878A4A85-1B32-43DD-9856-7A7FE62F6DE6},McCarthy,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{208F3A95-1434-4479-8966-8715B0909671},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-142.92370024,61.43287967,-15910193.5326733,8725903.36024418,5002,,308,Chitina,,
1855,{E3BABD89-94E5-4656-A111-C38FD33CFD08},Mendeltna,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{2380599D-51B5-4C7C-A4F0-417BFCE7BEE0},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-146.5383,62.0494,-16312568.937712,8870865.86834204,5003,,308,Chitina,,
1856,{138A74FA-943C-4AC3-B538-9484C09C2AD1},Mentasta Lake,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{C9AA049C-65E0-414C-A214-309B45C1537F},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-143.79758178,62.92939878,-16007473.5812763,9082960.2236536,5002,,308,Chitina,,
1857,{D3D709DB-0DF6-43DD-ACE0-FAF53A544273},Minto,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{74A25D42-CD72-4651-B25D-C936075E68D2},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.34826008,65.15214834,-16625372.2633009,9648562.63957605,5004,,412,Manley Hot Springs,401,Fairbanks
1858,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC},Naukati Bay,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{465FBE78-225E-4B25-9D53-5763987D6904},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-133.20267814,55.86896699,-14828054.3032904,7532374.78884243,5001,,102,Ketchikan,,
1859,{53719238-336A-4B67-82E2-32339DE9CD8E},Nelchina,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{60DA1096-D99F-461B-A5E4-B668E35D68B9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-146.77891647,61.9898422,-16339354.2411854,8856734.61993626,5003,,308,Chitina,,
1860,{258C640B-3DF8-425C-8445-188CD6A6A660},Newtok,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{1674D5D8-FBC3-46E4-8DB7-158F50A275F9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-164.62941623,60.93686382,-18326462.7845401,8611340.58389327,5008,,402,Bethel,,
1861,{4B756DDD-55AC-49E9-AD29-8868DF25D4E3},Nikolski,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{96DA0270-2FB2-4E6A-8064-F72E63154FED},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-168.86018348,52.94010895,-18797429.6399184,6971927.37217408,5010,,305,Aleutian Islands,,
1862,{75CCDD7A-C559-4B30-B62B-5EC8E663CFF8},Northway Village,Unincorporated,13,Place of Interest,1,2017/10/16 08:00:00+00,,1,,{4D9DA9E0-68B8-4F3B-9C42-33F9E4AF556E},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2023/06/08 03:37:34+00,-141.9517,62.9822,-15801990.9612395,9095887.63704185,5002,,401,Fairbanks,,
1863,{EADA3236-1E4C-4F64-8A35-0630C3D630AE},Oscarville,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{5F3185FF-CCA5-4593-A4D2-28538E4A32C9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-161.77136517,60.72264754,-18008305.9955458,8562415.17398092,5007,,402,Bethel,,
1864,{6A728042-64AA-46F0-A81D-FDE32F20CFCB},Paxson,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{A8D4CDCC-CA5B-4AF2-BA55-E49D435CD45C},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.49600069,63.03245024,-16196540.7094912,9108212.20575538,5003,,308,Chitina,,
1865,{67B1D591-0300-4A96-A31C-7A141B8120D2},Pitkas Point,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{004BDDAF-00EC-401D-9EE2-265F348255ED},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-163.28701943,62.03181257,-18177027.8565442,8866690.02949746,5007,,402,Bethel,,
1866,{406CA174-D318-4E54-BB1E-2B47EE0719E4},Point Baker,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{69B6339D-A6E4-49F0-A580-8ECF7A8344D8},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-133.62121059,56.3513641,-14874645.1217256,7628682.66313674,5001,,110,Petersburg,,
1867,{F783848B-F9FA-4D67-B681-88C19008013B},Port Protection,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{860CF104-F01C-4AB3-9990-019132283473},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-133.60721671,56.32235107,-14873087.3303524,7622856.10259486,5001,,110,Petersburg,,
1868,{6202BDF2-C7DB-4E68-839D-27ED74C85EA2},Rampart,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{587FBCA5-D51E-40C2-8040-4174A9C5EEC3},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-150.1718169,65.50338663,-16717050.1891427,9742232.5129247,5004,,416,Rampart,,
1869,{60E24BB4-83DC-44A8-9CFE-7E855DA6622B},Red Devil,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{BA301C15-23A4-4EA6-80FE-88C3C726BF6A},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-157.33465586,61.78226065,-17514413.7748041,8807696.69847597,5006,,403,Kuskokwim,,
1870,{EFEF6D9F-D6F7-4657-8942-88A418AFEAD4},Silver Springs,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{3B4B2842-7D72-4F5F-A826-266436EBA10D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.33214976,62.01106524,-16178300.9077316,8861767.02927969,5003,,308,Chitina,,
1871,{92647992-DE7B-4457-BD55-CB46CE9A4C4E},Slana,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{48DAA6D7-3A40-493A-8250-0C8BAC1FD4EE},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-143.96993915,62.7065704,-16026660.3157166,9028660.18236215,5002,5003,308,Chitina,,
1872,{0250F433-FD97-4CC6-8D40-1385C394201D},Sleetmute,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{6721B94C-B9D0-4CE8-B007-C1B41EAB3319},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-157.17040975,61.70268238,-17496129.9813628,8788985.34345363,5006,,403,Kuskokwim,,
1873,{169CE60B-858B-4A5D-801B-CB9E3179349B},Stevens Village,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{43F5D2E4-4960-424F-8A21-9547482B2131},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.08443821,66.00452448,-16596003.7469611,9878084.30819833,5004,,416,Rampart,,
1874,{3C0B8851-31F2-4CA0-B3E0-A7DE145D4BB3},Stony River,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{F520AACA-1170-4AC2-A473-DA18CC987E48},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-156.58825541,61.78716013,-17431324.8567822,8808850.30175766,5006,,403,Kuskokwim,,
1875,{85E095CB-FA7C-489E-81CF-7471581BE04A},Takotna,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{8C590614-66D6-4F99-9442-2CDE11D914C9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-156.06195251,62.98795952,-17372737.0858399,9097299.16392271,5006,,411,Mt McKinley,,
1876,{57519FBB-A615-4BD0-A451-9E4C5B1C2E43},Tanacross,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{8678B39C-BA78-43E6-B7DD-8D199B2F369E},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-143.35599738,63.3762792,-15958316.6300582,9193115.8464888,5002,,401,Fairbanks,,
1877,{A47812B1-7D27-455A-A423-CE6015545162},Tatitlek,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{73FA4EB8-0B8E-405C-B0DC-C5540B2FFE63},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-146.68172131,60.86848502,-16328534.5245761,8595687.733204,5003,,318,Valdez,,
1878,{A3685B4F-070E-4C85-9820-DEE25ABC695E},Tazlina,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{591F08C5-7D06-45B3-8ECF-8D65AD12DBD3},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.4120642,62.04738118,-16187196.9424994,8870386.41137708,5003,,308,Chitina,,
1879,{AD7719EE-1C6A-44A6-93BB-D7ABA23FFF53},Tetlin,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{D060F9A8-60A4-45DB-A2A5-69ED37FDCCED},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-142.51969925,63.13803253,-15865220.3482978,9134177.09345036,5002,,401,Fairbanks,,
1880,{E7AB4B30-0C1D-4536-8571-A8835525D851},Tok,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{835F0A79-BB32-4C5B-B349-86C4BE21F2AA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-142.98776188,63.33589644,-15917324.8423741,9183091.43721711,5002,,401,Fairbanks,,
1881,{93A518D2-76B0-46E5-863A-02EDDEB80C98},Tolsona,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{1DB8A0ED-C1A0-4407-9AEF-C444E05C2B73},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-146.11291342,62.09714581,-16265215.1204587,8882214.49976839,5003,,308,Chitina,,
1882,{08AE02CD-C624-4EB1-9BDE-DC0B7B5D224E},Tuluksak,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{040C599F-2C37-4BC3-A4EF-FFB188DAAFA2},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-160.95646047,61.09868491,-17917591.2190741,8648518.00957927,5007,,402,Bethel,403,Kuskokwim
1883,{E53D762F-9715-4E78-AE62-1FFB0D35EC03},Tuntutuliak,Unincorporated CDP,12,Community,1,2017/10/16 08:00:00+00,,1,,{7ED81ECE-F8F9-477A-95C5-A1892A1B3E17},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-162.67635558,60.34278416,-18109049.0672711,8476453.63268147,5007,,402,Bethel,,
